movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,region,director_name,director_profession,release_date,production_budget,domestic_gross,worldwide_gross
tt3501632,Thor: Ragnarok,Thor: Ragnarok,2017,130.0,"Action,Adventure,Comedy",7.9,482995.0,ES,Taika Waititi,"actor,producer,director","Nov 3, 2017","$180,000,000","$315,058,289","$846,980,024"
tt3504048,Housebound,Housebound,2014,107.0,"Comedy,Horror,Mystery",6.8,29757.0,Unknown,Gerard Johnstone,"writer,director,editor","Oct 17, 2014","$1,500,000",$0,"$236,863"
tt3508850,See No Evil,See No Evil,2014,75.0,Documentary,7.3,54.0,NL,Jos de Putter,"producer,director,writer","May 19, 2006","$8,000,000","$15,032,800","$18,828,036"
tt3512634,Beasts,Beasts,2014,80.0,"Comedy,Drama",6.0,5.0,Unknown,Nic Collins,"director,writer,cinematographer","Dec 31, 2008","$5,500,000",$0,$0
tt3518372,Earth,Earth,2015,60.0,Sci-Fi,3.6,16.0,GB,Richard Reade,"director,writer,cinematographer","Apr 22, 2009","$47,000,000","$32,011,576","$116,773,317"
tt3521164,Moana,Moana,2016,107.0,"Adventure,Animation,Comedy",7.6,224253.0,CA,Ron Clements,"writer,director,miscellaneous","Nov 23, 2016","$150,000,000","$248,757,044","$637,517,365"
tt3521164,Moana,Moana,2016,107.0,"Adventure,Animation,Comedy",7.6,224253.0,CA,Chris Williams,"writer,animation_department,director","Nov 23, 2016","$150,000,000","$248,757,044","$637,517,365"
tt3521164,Moana,Moana,2016,107.0,"Adventure,Animation,Comedy",7.6,224253.0,CA,John Musker,"writer,director,miscellaneous","Nov 23, 2016","$150,000,000","$248,757,044","$637,517,365"
tt3521164,Moana,Moana,2016,107.0,"Adventure,Animation,Comedy",7.6,224253.0,CA,Don Hall,"writer,animation_department,director","Nov 23, 2016","$150,000,000","$248,757,044","$637,517,365"
tt3523348,Destiny,Destiny,2014,105.0,"Drama,Music,Romance",7.8,36.0,JM,Jeremy Whittaker,"assistant_director,producer,director","Dec 31, 2014","$750,000",$0,$450
tt3526286,#Horror,#Horror,2015,101.0,"Crime,Drama,Horror",3.0,3092.0,US,Tara Subkoff,"actress,producer,director","Nov 20, 2015","$1,500,000",$0,$0
tt3532216,American Made,American Made,2017,115.0,"Action,Biography,Comedy",7.2,131043.0,US,Doug Liman,"producer,director,miscellaneous","Sep 29, 2017","$50,000,000","$51,342,000","$135,569,212"
tt3545626,The Visitor,The Visitor,2014,74.0,"Adventure,Documentary,Drama",6.0,6.0,CH,Katarina Schroeter,"director,actress,producer","Apr 11, 2008","$4,000,000","$9,427,026","$19,174,817"
tt3555036,Legend,Legend,2014,168.0,"Action,Drama",6.5,1568.0,IN,Boyapati Srinu,"writer,director,assistant_director","Apr 18, 1986","$25,000,000","$15,502,112","$23,506,237"
tt3561236,Containment,Containment,2015,77.0,"Horror,Sci-Fi,Thriller",4.9,1928.0,GB,Neil Mcenery-West,"director,writer","Dec 31, 2012","$2,100,000",$0,$0
tt3564748,UnDivided,UnDivided,2013,66.0,Documentary,8.4,8.0,US,Sam Martin,"director,composer,editor","Feb 3, 2015","$250,000",$0,$0
tt3566698,Vaalu,Vaalu,2015,155.0,"Comedy,Romance",4.9,701.0,IN,Vijay Chandar,"director,writer,soundtrack","Dec 31, 2015","$1,900,000",$0,"$12,444"
tt3566920,The Other Side of the Door,The Other Side of the Door,2014,90.0,Drama,3.8,5.0,US,Ira Farmer,"producer,director,writer","Mar 4, 2016","$5,000,000","$3,000,342","$12,905,107"
tt3569356,Not Cool,Not Cool,2014,93.0,"Comedy,Drama,Romance",4.5,5089.0,Unknown,Shane Dawson,"actor,writer,director","Sep 19, 2014","$800,000","$35,688","$35,688"
tt3581098,Perfect Cowboy,Perfect Cowboy,2014,109.0,Drama,5.9,37.0,US,Ken Roht,"actor,director,writer","Nov 10, 2015","$200,000",$0,$0
tt3582040,Boomerang,Boomerang,2015,101.0,"Drama,Romance",6.6,790.0,Unknown,François Favrat,"writer,director,production_manager","Jul 1, 1992","$42,000,000","$70,052,444","$131,052,444"
tt3589450,Monster,Mon-seu-teo,2014,113.0,"Action,Drama,Thriller",6.5,798.0,XWW,In-ho Hwang,"writer,director","Dec 24, 2003","$5,000,000","$34,469,210","$64,240,813"
tt3591950,Fantasia,Fantasia,2014,86.0,Drama,5.5,44.0,CN,Chao Wang,"writer,director,producer","Nov 13, 1940","$2,280,000","$83,320,000","$83,320,000"
tt3592218,The Forest,Pãdurea,2014,72.0,"Documentary,History",7.1,19.0,XEU,Sinisa Dragin,"writer,director,editor","Jan 8, 2016","$10,000,000","$26,594,261","$40,749,230"
tt3596332,The Secret,Il segreto,2013,89.0,Documentary,6.3,18.0,XWW,Kaf,"director,animation_department","Oct 1, 2006","$3,500,000",$0,$0
tt3596332,The Secret,Il segreto,2013,89.0,Documentary,6.3,18.0,XWW,Cyop,"director,animation_department","Oct 1, 2006","$3,500,000",$0,$0
tt3606888,A Street Cat Named Bob,A Street Cat Named Bob,2016,103.0,"Biography,Comedy,Drama",7.4,23204.0,SE,Roger Spottiswoode,"director,producer,editor","Nov 18, 2016","$8,000,000","$82,703","$17,382,693"
tt3607038,The Life and Death of Julian Finn,The Life and Death of Julian Finn,2016,48.0,"Drama,Family",8.8,8.0,Unknown,Erin Dinsmore,"actor,director,producer","Feb 6, 2014","$44,000,000","$6,105,175","$12,342,632"
tt3611318,Trapped,Trapped,2015,56.0,"Drama,Mystery,Thriller",8.4,21.0,US,Christopher Jameson Jones,"director,writer,producer","Sep 20, 2002","$30,000,000","$6,916,869","$6,916,869"
tt3612616,Mommy,Mommy,2014,139.0,Drama,8.1,43020.0,FI,Xavier Dolan,"actor,writer,director","Jan 23, 2015","$4,900,000","$3,498,695","$17,536,004"
tt3619854,Creature,Creature,2014,134.0,"Action,Horror,Sci-Fi",3.2,1141.0,Unknown,Vikram Bhatt,"writer,director,producer","Sep 9, 2011","$3,000,000","$331,000","$331,000"
tt3626436,Mutant World,Mutant World,2014,82.0,Sci-Fi,2.8,587.0,CA,David Winning,"director,miscellaneous,actor","May 26, 2015","$1,500,000",$0,$0
tt3634940,The Target,Pyojeok,2014,98.0,"Action,Thriller",6.3,1534.0,KR,Hong-Seung Yoon,"director,writer","Sep 18, 1967","$3,000,000",$0,$0
tt3659188,Pour que plus jamais,Pour que plus jamais,2014,88.0,Drama,2.5,6.0,CA,Marie-Ange Barbancourt,"actress,producer,director","Jul 12, 2002","$500,000","$307,631","$308,793"
tt3666210,H.,H.,2014,93.0,"Drama,Sci-Fi,Thriller",5.9,443.0,US,Daniel Garcia,"editor,writer,cinematographer","Dec 31, 2014","$200,000",$0,$0
tt3666210,H.,H.,2014,93.0,"Drama,Sci-Fi,Thriller",5.9,443.0,US,Rania Attieh,"writer,producer,director","Dec 31, 2014","$200,000",$0,$0
tt3667264,Closer,Closer,2015,87.0,Drama,5.7,172.0,Unknown,Mostafa Ahmadi,"assistant_director,director,editor","Dec 3, 2004","$35,000,000","$33,987,757","$116,177,695"
tt3669462,Bodom,Bodom,2014,65.0,"Horror,Mystery,Thriller",5.6,308.0,HU,Gergö Elekes,"composer,editor,cinematographer","Dec 31, 2016","$1,250,000",$0,"$726,460"
tt3669462,Bodom,Bodom,2014,65.0,"Horror,Mystery,Thriller",5.6,308.0,HU,József Gallai,"writer,actor,director","Dec 31, 2016","$1,250,000",$0,"$726,460"
tt3671042,Turbulence,Turbulence,2014,90.0,Drama,6.8,8.0,CA,Soran Mardookhi,"director,writer,editor","Jan 10, 1997","$55,000,000","$11,532,774","$11,532,774"
tt3673036,Anna,Anna,2015,96.0,Drama,6.8,106.0,Unknown,Jacques Toulemonde Vidal,"assistant_director,writer,director","Jun 6, 2014","$4,357,373",$0,"$1,200,000"
tt3682770,A Tale of Three Cities,San cheng ji,2015,130.0,Drama,6.0,206.0,CN,Mabel Cheung,"director,writer,actress","Dec 31, 2015","$12,000,000",$0,"$1,950,194"
tt3683702,Fugly,Fugly,2014,134.0,"Drama,Thriller",4.7,920.0,Unknown,Kabir Sadanand,"actor,director,producer","Nov 7, 2014","$4,500,000",$0,$0
tt3687104,Virtuosity,Virtuosity,2014,87.0,"Biography,Documentary,Music",7.7,21.0,Unknown,Christopher Wilkinson,"writer,producer,assistant_director","Aug 4, 1995","$30,000,000","$23,998,226","$23,998,226"
tt3688612,The Hard Stop,The Hard Stop,2015,85.0,"Action,Crime,Documentary",6.0,215.0,Unknown,George Amponsah,"producer,director,writer","Sep 26, 1986","$1,100,000","$1,436,000","$1,436,000"
tt3688612,The Hard Stop,The Hard Stop,2015,85.0,"Action,Crime,Documentary",6.0,215.0,Unknown,George Amponsah,"director,writer","Sep 26, 1986","$1,100,000","$1,436,000","$1,436,000"
tt3696610,Stuck,Stuck,2017,90.0,"Drama,Musical",6.2,200.0,US,Michael Berry,"director,actor,writer","May 30, 2008","$5,000,000","$67,505","$67,505"
tt3702088,Daisy Winters,Daisy Winters,2017,90.0,Drama,6.8,68.0,US,Beth LaMure,"producer,director,actress","Dec 1, 2017","$4,500,000",$0,$0
tt3713166,Unfriended,Unfriended,2014,83.0,"Horror,Mystery,Thriller",5.6,62043.0,IT,Levan Gabriadze,"director,actor,camera_department","Apr 17, 2015","$1,000,000","$32,789,645","$64,364,198"
tt3717490,Power Rangers,Power Rangers,2017,124.0,"Action,Adventure,Sci-Fi",6.0,92013.0,PT,Dean Israelite,"director,writer,miscellaneous","Mar 24, 2017","$120,000,000","$85,364,450","$142,531,552"
tt3721958,Irreplaceable,Irreplaceable,2014,109.0,Documentary,7.5,30.0,US,Tim Sisarich,"director,actor","Feb 24, 2015","$600,000",$0,$0
tt3746918,The Losers,The Losers,2013,112.0,Drama,1.7,70.0,Unknown,Yi-an Lou,"writer,director,actor","Apr 23, 2010","$25,000,000","$23,591,432","$29,863,840"
tt3748528,Rogue One: A Star Wars Story,Rogue One,2016,133.0,"Action,Adventure,Sci-Fi",7.8,478592.0,IT,Gareth Edwards,"visual_effects,director,writer","Dec 16, 2016","$200,000,000","$532,177,324","$1,049,102,856"
tt3749926,Bug,Bug,2017,95.0,"Drama,Mystery,Thriller",4.6,39.0,Unknown,Parker Dorris,"writer,director,producer","May 25, 2007","$4,000,000","$7,006,708","$8,302,995"
tt3763866,Zoom,Zoom,2015,96.0,"Animation,Comedy,Drama",6.1,2323.0,BR,Pedro Morelli,"director,writer,miscellaneous","Aug 11, 2006","$35,000,000","$11,989,328","$12,506,188"
tt3774114,Snowden,Snowden,2016,134.0,"Biography,Drama,Thriller",7.3,119149.0,SK,Oliver Stone,"director,producer,writer","Sep 16, 2016","$50,000,000","$21,587,519","$35,380,918"
tt3776292,Stuck,Stuck,2015,85.0,"Comedy,Drama",8.8,5.0,US,John Painz,"editor,cinematographer,producer","May 30, 2008","$5,000,000","$67,505","$67,505"
tt3778644,Solo: A Star Wars Story,Solo: A Star Wars Story,2018,135.0,"Action,Adventure,Fantasy",7.0,226243.0,SE,Ron Howard,"actor,producer,director","May 25, 2018","$275,000,000","$213,767,512","$393,151,347"
tt3779570,Won't Back Down,Won't Back Down,2014,114.0,Sport,7.9,77.0,US,Clay Porter,"director,cinematographer,producer","Sep 28, 2012","$19,000,000","$5,310,554","$5,745,503"
tt3779570,Won't Back Down,Won't Back Down,2014,114.0,Sport,7.9,77.0,US,John Lawlor,"director,cinematographer,writer","Sep 28, 2012","$19,000,000","$5,310,554","$5,745,503"
tt3796006,ROAR: Tigers of the Sundarbans,ROAR: Tigers of the Sundarbans,2014,123.0,"Action,Adventure,Sci-Fi",5.7,632.0,XWW,Kamal Sadanah,"actor,writer,director","Jan 1, 1981","$17,000,000","$2,110,050","$2,110,050"
tt3813310,Cop Car,Cop Car,2015,88.0,"Crime,Thriller",6.3,27081.0,Unknown,Jon Watts,"director,producer,writer","Aug 7, 2015","$5,000,000","$134,552","$143,658"
tt3833460,Bride Wars,Xin niang da zuo zhan,2015,90.0,Comedy,4.4,147.0,XWW,Tony Chan,"director,writer,producer","Jan 9, 2009","$30,000,000","$58,715,510","$115,150,424"
tt3837024,Aliens,Aliens,2014,88.0,"Comedy,Mystery,Sci-Fi",2.7,9.0,KR,Hangyu Kim,"writer,producer,director","Jul 18, 1986","$17,000,000","$85,160,248","$183,316,455"
tt3838992,Yoga Hosers,Yoga Hosers,2016,88.0,"Action,Comedy,Fantasy",4.3,10483.0,Unknown,Kevin Smith,"producer,writer,actor","Sep 2, 2016","$5,000,000",$0,"$22,958"
tt3840898,The Tempest,The Tempest,2014,169.0,"Comedy,Drama",8.5,171.0,GB,Jeremy Herrin,"director,actor,producer","Dec 10, 2010","$20,000,000","$277,943","$277,943"
tt3842962,Restoration,Restoration,2016,50.0,"Sci-Fi,Thriller",6.7,82.0,AU,Stuart Willis,"visual_effects,director,writer","Dec 29, 1995","$18,000,000","$4,100,000","$4,100,000"
tt3843072,Mama,Mama,2011,110.0,Drama,6.6,18.0,KR,Equan Choi,"director,writer,miscellaneous","Jan 18, 2013","$15,000,000","$71,628,180","$148,095,566"
tt3847958,Happy 40th,Happy 40th,2015,100.0,Drama,6.3,51.0,US,Madoka Raine,"actress,writer,director","Dec 31, 2014","$35,000",$0,$0
tt3850214,Dope,Dope,2015,103.0,"Comedy,Crime,Drama",7.2,76557.0,US,Rick Famuyiwa,"producer,director,writer","Jun 19, 2015","$7,000,000","$17,506,470","$18,190,831"
tt3850590,Krampus,Krampus,2015,98.0,"Comedy,Fantasy,Horror",6.2,55400.0,US,Michael Dougherty,"writer,director,actor","Dec 4, 2015","$15,000,000","$42,725,475","$61,788,393"
tt3860916,Cargo,Cargo,2017,105.0,"Drama,Horror,Sci-Fi",6.3,27339.0,AU,Yolanda Ramke,"art_department,assistant_director,actress","Oct 21, 2011","$4,200,000",$0,"$313,230"
tt3860916,Cargo,Cargo,2017,105.0,"Drama,Horror,Sci-Fi",6.3,27339.0,AU,Ben Howling,"miscellaneous,producer,director","Oct 21, 2011","$4,200,000",$0,"$313,230"
tt3872918,Anna,Anna,2015,109.0,"Crime,Drama,Thriller",5.6,88.0,Unknown,Charles-Olivier Michaud,"director,writer,producer","Jun 6, 2014","$4,357,373",$0,"$1,200,000"
tt3881784,Stronger,Stronger,2017,119.0,"Biography,Drama",7.0,33464.0,Unknown,David Gordon Green,"producer,director,writer","Sep 22, 2017","$30,000,000","$4,211,129","$8,786,752"
tt3890160,Baby Driver,Baby Driver,2017,113.0,"Action,Crime,Drama",7.6,363977.0,IE,Edgar Wright,"director,writer,actor","Jun 28, 2017","$34,000,000","$107,825,862","$228,104,185"
tt3892618,Alleluia! The Devil's Carnival,Alleluia! The Devil's Carnival,2016,97.0,"Horror,Musical",6.9,534.0,Unknown,Darren Lynn Bousman,"director,producer,writer","Aug 11, 2015","$500,000",$0,$0
tt3896284,Pound of Flesh,Pound of Flesh,2014,145.0,Drama,7.5,6.0,US,Don Okolo,"writer,director,producer","May 15, 2015","$7,500,000",$0,$0
tt3904272,Bizarre,Bizarre,2015,98.0,"Drama,Romance",4.5,867.0,US,Étienne Faure,"director,writer,producer","Dec 1, 2015","$500,000",$0,$0
tt3924450,Star,Zvezda,2014,128.0,"Comedy,Drama",7.0,818.0,XWW,Anna Melikyan,"producer,director,writer","Nov 17, 2017","$20,000,000","$40,847,995","$62,758,010"
tt3952226,Prophecy,Yokokuhan,2015,119.0,Mystery,6.5,501.0,XWW,Yoshihiro Nakamura,"director,writer,actor","Jun 15, 1979","$12,000,000","$22,673,340","$22,673,340"
tt3960412,Popstar: Never Stop Never Stopping,Popstar: Never Stop Never Stopping,2016,87.0,"Comedy,Music",6.7,47278.0,Unknown,Akiva Schaffer,"writer,director,soundtrack","Jun 3, 2016","$20,000,000","$9,496,130","$9,537,120"
tt3960412,Popstar: Never Stop Never Stopping,Popstar: Never Stop Never Stopping,2016,87.0,"Comedy,Music",6.7,47278.0,Unknown,Jorma Taccone,"writer,actor,soundtrack","Jun 3, 2016","$20,000,000","$9,496,130","$9,537,120"
tt3960994,Shutter,Shutter,2014,123.0,"Drama,Family,Thriller",7.2,31.0,IN,V.K. Prakash,"director,actor,writer","Mar 21, 2008","$8,000,000","$25,928,550","$47,782,426"
tt3963812,Dragonfly,Dragonfly,2016,76.0,Drama,4.8,104.0,US,Maribeth Romslo,"producer,director,writer","Feb 22, 2002","$60,000,000","$30,063,805","$30,063,805"
tt3963812,Dragonfly,Dragonfly,2016,76.0,Drama,4.8,104.0,US,Cara Greene,"actress,director,writer","Feb 22, 2002","$60,000,000","$30,063,805","$30,063,805"
tt3966404,Mustang,Mustang,2015,97.0,Drama,7.6,30899.0,RO,Deniz Gamze Ergüven,"director,actress,writer","Nov 20, 2015","$1,400,000","$845,464","$5,552,584"
tt3967248,Limbo,Limbo,2014,80.0,Drama,5.6,67.0,DK,Anna Sofie Hartmann,"director,writer,miscellaneous","Jun 4, 1999","$8,300,000","$2,160,710","$2,598,224"
tt3985956,Hercules,Hercules,2014,112.0,Comedy,6.2,72.0,IN,Sudeshna Roy,"actress,director,writer","Jul 25, 2014","$100,000,000","$72,688,614","$243,388,614"
tt3985956,Hercules,Hercules,2014,112.0,Comedy,6.2,72.0,IN,Abhijit Guha,"director,actor,writer","Jul 25, 2014","$100,000,000","$72,688,614","$243,388,614"
tt4024312,Cursed,Cursed,2016,81.0,Comedy,8.3,6.0,AU,Britt Kynde,"director,actress,writer","Feb 25, 2005","$35,000,000","$19,294,901","$25,114,901"
tt4028068,Wonder Woman,Wonder Woman,2014,60.0,Sci-Fi,4.2,20.0,US,Michael Colburn,"director,cinematographer,visual_effects","Jun 2, 2017","$150,000,000","$412,563,408","$821,133,378"
tt4028068,Wonder Woman,Wonder Woman,2014,60.0,Sci-Fi,4.2,20.0,US,Veronica Pierce,"actress,producer,writer","Jun 2, 2017","$150,000,000","$412,563,408","$821,133,378"
tt4036590,Speed,Speed,2015,108.0,Drama,5.9,9.0,KR,Sang-woo Lee,"director,writer,producer","Jun 10, 1994","$30,000,000","$121,248,145","$283,200,000"
tt4047846,Home,Home,2016,103.0,Drama,7.2,811.0,BE,Fien Troch,"director,writer,producer","Mar 27, 2015","$130,000,000","$177,397,510","$385,997,896"
tt4052786,Hamlet,Hamlet,2014,90.0,Drama,5.6,13.0,BR,Cristiano Burlan,"director,writer,editor","Dec 25, 1996","$18,000,000","$4,501,094","$7,129,670"
tt4052882,The Shallows,The Shallows,2016,86.0,"Drama,Horror,Thriller",6.3,106927.0,ES,Jaume Collet-Serra,"director,producer","Jun 24, 2016","$13,000,000","$55,121,623","$118,763,442"
tt4053684,Kanunsuzlar,Kanunsuzlar,2014,85.0,Action,5.1,226.0,XEU,Baris Ercetin,"assistant_director,director","Aug 29, 2012","$26,000,000","$37,397,291","$54,393,687"
tt4060866,Code of Honor,Code of Honor,2016,106.0,"Action,Crime,Thriller",4.2,1961.0,Unknown,Michael Winnick,"director,writer,producer","May 6, 2016","$8,000,000",$0,$0
tt4061640,Traffic,Traffic,2014,110.0,Documentary,9.2,64.0,GB,Pete Middleton,"director,cinematographer,editor","Dec 27, 2000","$48,000,000","$124,107,476","$208,300,000"
tt4071086,Wild,Wild,2016,97.0,Drama,6.5,1224.0,Unknown,Nicolette Krebitz,"actress,director,writer","Dec 3, 2014","$15,000,000","$37,880,356","$52,460,543"
tt4080386,Sardaar Ji,Sardaar Ji,2015,141.0,"Comedy,Fantasy,Horror",6.5,1182.0,Unknown,Rohit Jugraj,"director,writer,assistant_director","Dec 31, 2015","$2,700,000",$0,"$8,200,000"
tt4080400,"Fear, Love, and Agoraphobia","Fear, Love, and Agoraphobia",2018,90.0,"Comedy,Drama",5.4,102.0,US,Alex D'Lerma,"actor,director,editor","May 28, 2010","$70,000,000","$619,423","$38,992,292"
tt4082068,Dheepan,Dheepan,2015,115.0,"Crime,Drama",7.2,12312.0,AR,Jacques Audiard,"writer,director,editorial_department","May 6, 2016","$9,000,000","$248,795","$7,704,357"
tt4093816,The Return,The Return,2015,92.0,"Crime,Mystery,Thriller",6.3,36.0,GB,Oliver Nias,"director,writer,editor","Feb 6, 2004","$15,000,000","$501,752","$5,953,886"
tt4113020,Adam,Adam,2014,123.0,Drama,7.8,6.0,AT,David Lapuch,"director,writer,editor","Jul 29, 2009","$3,200,000","$2,283,291","$2,834,485"
tt4134856,Forget Me Not,Forget Me Not,2014,102.0,"Adventure,Drama",5.6,51.0,GR,Yannis Fagras,"producer,director,writer","May 24, 2011","$1,300,000",$0,"$13,465"
tt4136084,Florence Foster Jenkins,Florence Foster Jenkins,2016,111.0,"Biography,Comedy,Drama",6.8,44970.0,CA,Stephen Frears,"director,producer,actor","Aug 12, 2016","$29,000,000","$27,383,770","$56,000,339"
tt4139124,Keanu,Keanu,2016,100.0,"Action,Comedy,Crime",6.3,41560.0,GR,Peter Atencio,"director,producer,actor","Apr 29, 2016","$15,000,000","$20,591,853","$20,688,141"
tt4154756,Avengers: Infinity War,Avengers: Infinity War,2018,149.0,"Action,Adventure,Sci-Fi",8.5,670926.0,AR,Anthony Russo,"producer,director,writer","Apr 27, 2018","$300,000,000","$678,815,482","$2,048,134,200"
tt4154756,Avengers: Infinity War,Avengers: Infinity War,2018,149.0,"Action,Adventure,Sci-Fi",8.5,670926.0,AR,Joe Russo,"producer,director,writer","Apr 27, 2018","$300,000,000","$678,815,482","$2,048,134,200"
tt4155318,The Family,The Family,2013,152.0,"Comedy,Crime,Drama",7.5,15.0,US,Matt Tory,"director,writer,editor","Sep 13, 2013","$30,000,000","$36,918,811","$51,078,541"
tt4157220,Iris,Iris,2014,79.0,"Biography,Documentary,History",7.1,3947.0,Unknown,Albert Maysles,"cinematographer,director,producer","Dec 14, 2001","$5,500,000","$5,580,479","$5,580,479"
tt4161036,Pulse,Pulse,2017,84.0,"Drama,Fantasy,Sci-Fi",5.3,56.0,AU,Stevie Cruz-Martin,"cinematographer,director,producer","Aug 11, 2006","$20,500,000","$20,264,436","$30,241,435"
tt4163946,Snow Day,Snow Day,2014,60.0,"Action,Documentary,Drama",8.7,22.0,US,Erica Milsom,"director,editor,writer","Feb 11, 2000","$13,000,000","$60,008,303","$62,452,927"
tt4170206,Red,Red,2014,107.0,Drama,8.4,8.0,PH,Jay Abello,"camera_department,cinematographer,director","Oct 15, 2010","$60,000,000","$90,380,162","$196,439,693"
tt4172430,13 Hours,13 Hours,2016,144.0,"Action,Drama,History",7.3,103625.0,DK,Michael Bay,"producer,director,actor","Jan 15, 2016","$50,000,000","$52,853,219","$69,411,370"
tt4183002,Weekend [Uik-end],Weekend [Uik-end],2013,97.0,"Crime,Drama,Mystery",6.0,123.0,XEU,Stanislav Govorukhin,"director,writer,actor","Sep 23, 2011","$190,000","$484,592","$1,577,585"
tt4183692,Woodlawn,Woodlawn,2015,123.0,"Drama,Sport",6.5,6070.0,Unknown,Andrew Erwin,"director,editor,producer","Oct 16, 2015","$13,000,000","$14,394,097","$14,403,703"
tt4183692,Woodlawn,Woodlawn,2015,123.0,"Drama,Sport",6.5,6070.0,Unknown,Jon Erwin,"director,producer,writer","Oct 16, 2015","$13,000,000","$14,394,097","$14,403,703"
